Comment Text,Cleaned Comment,Sentiment
"eh lu botak, mau ini itu diturutin, tpi klo masih sampe pernainnya gitu2 aja, cabut aja deh",eh lu botak mau ini itu diturutin tpi klo masih sampe pernainnya gitu aja cabut aja deh,negatif
Mantap kesian Casemeiro klo bertahan dewekan,mantap kesian casemeiro klo bertahan dewekan,positif
gajadi loan ya berarti?,gajadi loan ya berarti,negatif
"@ranuangg baru direkrut psg musim lalu dengan harga yang ga jauh beda, kontrak masih 4 tahun lagi, gabisa dibilang overprice, cuma b aja lah deal nya",baru direkrut psg musim lalu dengan harga yang ga jauh beda kontrak masih tahun lagi gabisa dibilang overprice cuma b aja lah deal nya,positif
"@hendycendol_ kelen hnya eth trus di salahkn.  Pdahal main emyu bgus2 aja , padahal di player nya yg emng bapuk.",kelen hnya eth trus di salahkn pdahal main emyu bgus aja padahal di player nya yg emng bapuk,negatif
@hendycendol_ sepertinya bakal mentok kayak musim lalu gitu2 aja,sepertinya bakal mentok kayak musim lalu gitu aja,negatif
Mahal ya,mahal ya,negatif
"@inyourdreaamm nundanya kan karna psg ga mau turun harga lagi bukan karna negosiasi, jadi mau ga mau nunggu tumini fix kejual dulu",nundanya kan karna psg ga mau turun harga lagi bukan karna negosiasi jadi mau ga mau nunggu tumini fix kejual dulu,positif
"Ugarte harga sgtu, knp gak ambil joao Neves aja ya msih muda bakatnya juga bagus, kayaknya PSG ambil joao Neves sgtu juga harganya",ugarte harga sgtu knp gak ambil joao neves aja ya msih muda bakatnya juga bagus kayaknya psg ambil joao neves sgtu juga harganya,positif
@ronaaldiii mungkin krna ini sih JD emyu nambah 30m ajh,mungkin krna ini sih jd emyu nambah m ajh,netral
"@zubed_wahibatus_syarifudin utk visi masih bagus Pogba Casemiro,,cmn doi ini Maine Spartan cepat cover area, cepet mutus serangan lawan masih bisa meningkat lg",utk visi masih bagus pogba casemirocmn doi ini maine spartan cepat cover area cepet mutus serangan lawan masih bisa meningkat lg,positif
"Udah beli pemain banyak dan kemauan pelatih , Kalo mainnya gk berubah sih emang katrok Ten hag",udah beli pemain banyak dan kemauan pelatih kalo mainnya gk berubah sih emang katrok ten hag,negatif
terus mau nyalahin siapa lagi.?? Glazzer,terus mau nyalahin siapa lagi glazzer,negatif
@tegarprierditoekadarma ke tolong juara piala FA sih kemarin kalo enggak mungkin udah out si ETH.,ke tolong juara piala fa sih kemarin kalo enggak mungkin udah out si eth,positif
"@smashnation77 ETH gak sebersih itu bang wajib disalahin juga, pergantian pemain dia ancur ancuran, pemain gak perform tetep di masukin starting XI",eth gak sebersih itu bang wajib disalahin juga pergantian pemain dia ancur ancuran pemain gak perform tetep di masukin starting xi,negatif
"@dadan_725 betul, selalu blunder di pergantian pemain.",betul selalu blunder di pergantian pemain,negatif
@_tobedeletedsoon_ iya itungannya MU cuma nambah 30jt doang karna mctominay dr akademi MU,iya itungannya mu cuma nambah jt doang karna mctominay dr akademi mu,negatif
@hendycendol_ terus siapa yg pantes gantiin bang menurut lu ?,terus siapa yg pantes gantiin bang menurut lu,negatif
Belom tentu... tergantung si ten hag,belom tentu tergantung si ten hag,negatif
"semoga ga kaya casemiro , bagus nya musim pertama doang",semoga ga kaya casemiro bagus nya musim pertama doang,negatif
"Dimanjain ini ETH ,keterlaluan ga 4 besar sama dapet 2 trophy mah",dimanjain ini eth keterlaluan ga besar sama dapet trophy mah,negatif
"Lagiann ujungnya yg di mainin maguire evan, mason mound, rasford, casemiro kok ngarep apa sama botak",lagiann ujungnya yg di mainin maguire evan mason mound rasford casemiro kok ngarep apa sama botak,negatif
"stok pelatih top minim di Eropa skrg, ya semoga aja ETH bisa nemu pakem yg pas setelah kekalahan kemarin.. Harusnya udah gak coba lagi sih terlebih cuma beberapa pemain aja yg cedera.",stok pelatih top minim di eropa skrg ya semoga aja eth bisa nemu pakem yg pas setelah kekalahan kemarin harusnya udah gak coba lagi sih terlebih cuma beberapa pemain aja yg cedera,negatif
@_tobedeletedsoon_ mereka beli lebih dari 60 masa dijual 30 wkwkw,mereka beli lebih dari masa dijual wkwkw,negatif
"@inyourdreaamm mereka beli lebih dari 60 bro, masa iya dijual 30",mereka beli lebih dari bro masa iya dijual,negatif
Kalau ujung2 totalnya 60 sih mending zubimendi / neves tapi ya udah lah udah dapat semoga bisa bagus,kalau ujung totalnya sih mending zubimendi neves tapi ya udah lah udah dapat semoga bisa bagus,positif
Mahal amat,mahal amat,negatif
"@hendycendol_ yasemoga ya, sejelek jeleknya eth, klo udh difinal mainnya lumayan bagus",yasemoga ya sejelek jeleknya eth klo udh difinal mainnya lumayan bagus,positif
gajadi 40m?,gajadi m,negatif
@septian_ariss halu lu kegedean bang,halu lu kegedean bang,negatif
lah chilwell lebih parah encok nya daripada shaw 11-12 mereka,lah chilwell lebih parah encok nya daripada shaw mereka,negatif
jadinya main kapan bang? Jam berapa?,jadinya main kapan bang jam berapa,netral
Astaga jangan woy!!!,astaga jangan woy,negatif
@maulanapetzl_23 sabar ppk maunya instan aja lu,sabar ppk maunya instan aja lu,negatif
Antony tuker mudryk aja,antony tuker mudryk aja,netral
Mending jadiin duit,mending jadiin duit,negatif
"satu pertanyaan,emang mereka mau? Apalagi abis ngelatih rival emyu",satu pertanyaanemang mereka mau apalagi abis ngelatih rival emyu,negatif
"Kapan lagi dapet 2 pemain, tapi kalo ke juve oke lah barter sama chiesa mah",kapan lagi dapet pemain tapi kalo ke juve oke lah barter sama chiesa mah,netral
Udh sikat gpp,udh sikat gpp,negatif
"Kalau make kata juga harusnya nyambung nya ke Chelsea, kok malah Juve",kalau make kata juga harusnya nyambung nya ke chelsea kok malah juve,negatif
"Boleh lah buat tambah back up,takutnya banyak cedera yg ada nyalah nyalahin bisanya nanti kalo engga ada pergantian pemain senior",boleh lah buat tambah back uptakutnya banyak cedera yg ada nyalah nyalahin bisanya nanti kalo engga ada pergantian pemain senior,positif
Sama Palmer + 60 juta fix hayu,sama palmer juta fix hayu,netral
enzo gak akan dilepas,enzo gak akan dilepas,negatif
pasien BPJS nambah 1 lagi dong,pasien bpjs nambah lagi dong,negatif
"@maulanapetzl_23 bener masuk 3 musim melatih permainannya gak ada signifikan, terlebih pemain yg dia mau sudah didatngkan.",bener masuk musim melatih permainannya gak ada signifikan terlebih pemain yg dia mau sudah didatngkan,negatif
jam berapa main nya bang?,jam berapa main nya bang,netral
Gasss asu,gas asu,positif
"Jgn jual ke tim sesama inggris,kalo dia sempet perform.terus dia sakit hati karna di buang baru tau rasa.jual ke Juve aja",jgn jual ke tim sesama inggriskalo dia sempet performterus dia sakit hati karna di buang baru tau rasajual ke juve aja,positif
Arne slot bisa sekeren itu ya? Ten hag?,arne slot bisa sekeren itu ya ten hag,negatif
@zubed_wahibatus_syarifudin iya makanya jngn harap mu bapuk mu itu bersaing di eropa di ucl cuma jadi badut,iya makanya jngn harap mu bapuk mu itu bersaing di eropa di ucl cuma jadi badut,negatif
Gasssss,gas,negatif
@mrihsani ga signifikan gimane created chances kita tertinggi kedua kalah sama city doang ya berarti pemainnya yg bapuk su,ga signifikan gimane created chances kita tertinggi kedua kalah sama city doang ya berarti pemainnya yg bapuk su,positif
@maulanapetzl_23 tipe orang yg nonton bola ngeliat hasil doang ya gini wkwkw,tipe orang yg nonton bola ngeliat hasil doang ya gini wkwkw,negatif
apa iyah dek,apa iyah dek,negatif
@naufalrafif_r yoii bre kita pantau musim ini semoga permainan ada peningkatan dan konsisten,yoii bre kita pantau musim ini semoga permainan ada peningkatan dan konsisten,positif
TT sama Palmer baru cocok,tt sama palmer baru cocok,netral
jasa vektor dm aja,jasa vektor dm aja,netral
@riosebastiaan ga ada bedanya Shaw dan Chilwel,ga ada bedanya shaw dan chilwel,negatif
kasian gonta ganti klub kesana kemari tapi ga dapet trofi,kasian gonta ganti klub kesana kemari tapi ga dapet trofi,negatif
@naufalrafif_r siap naufal,siap naufal,positif
Skip dah pasti menang,skip dah pasti menang,positif
"@galihariefnugroho ulah nya dia sendiri kok, attitude nya emg jelek... makanya dibuang..",ulah nya dia sendiri kok attitude nya emg jelek makanya dibuang,negatif
1 beban dituker 2 beban yg bener aja,beban dituker beban yg bener aja,negatif
@egitohir gua yg nonton city vs chelsea kemaren kyk nonton enzo caicedo vs all skuad city,gua yg nonton city vs chelsea kemaren kyk nonton enzo caicedo vs all skuad city,netral
tuker palmer kalo mau,tuker palmer kalo mau,netral
mending ke juve tuker chiesa,mending ke juve tuker chiesa,netral
"Celeng lebih ke buang sampah sih, aga laen kalau emyu deal buang 1 sampah malah dapat caseback 2 sampah+ pasien bpjs",celeng lebih ke buang sampah sih aga laen kalau emyu deal buang sampah malah dapat caseback sampah pasien bpjs,negatif
Asu 2 pemain sering keseleo mau di tukar yg pernah masuk final ucl,asu pemain sering keseleo mau di tukar yg pernah masuk final ucl,negatif
Wkwk,wkwk,positif
"Klo palmer gas, ditukerin sterling malah downgrade dong",klo palmer gas ditukerin sterling malah downgrade dong,negatif
Tuker palmer kalo mau,tuker palmer kalo mau,netral
@maulanapetzl_23 terus gantinya eth menurut abg siapa?,terus gantinya eth menurut abg siapa,negatif
@maulanapetzl_23 terus coba sebutin siapa yg cocok gantiin?,terus coba sebutin siapa yg cocok gantiin,netral
@edgoofy cilwel masih sabi sih,cilwel masih sabi sih,negatif
"@maulanapetzl_23 kasih setahun lagi, kita liat, ini MU udah dateng banyak pemain. ditunggu aja baru 2 match",kasih setahun lagi kita liat ini mu udah dateng banyak pemain ditunggu aja baru match,positif
"orang begini dikasihani, justru dia yg kasian sama lu",orang begini dikasihani justru dia yg kasian sama lu,negatif
Tuker chiesa,tuker chiesa,netral
ajg Sterling,ajg sterling,netral
Palmer juga boleh lho wkwk,palmer juga boleh lho wkwk,netral
"Sama ajaa ini mah,, bedanya satunya sampah organik d tukar sma sampah anorganik",sama ajaa ini mah bedanya satunya sampah organik d tukar sma sampah anorganik,negatif
"Kok gak sekalian aja Mudryk, Sanchez, Fofana",kok gak sekalian aja mudryk sanchez fofana,negatif
sabi nambah pasien bpjs,sabi nambah pasien bpjs,netral
@edgoofy sterling masih ok lah...main cepat,sterling masih ok lahmain cepat,positif
Sterling ditangan yg tepat dia gacor anjir....,sterling ditangan yg tepat dia gacor anjir,positif
Jgn chilwell kaki kaca sama aja kyk shaw,jgn chilwell kaki kaca sama aja kyk shaw,negatif
@edgoofy sapa tau gacor Sterling ama chilwiel di emyu,sapa tau gacor sterling ama chilwiel di emyu,positif
Pemain bgs disia2in pelatih katrok,pemain bgs disiain pelatih katrok,negatif
@dickysetyawan21_ Jurgen Klopp apa pep,jurgen klopp apa pep,netral
@egitohir Palmer aja gasing,palmer aja gasing,negatif
@septian_ariss WKWKKWKKWKWKWKWKWKWKWKKKWKWKWKWKWKWKKWKKWKWKWKWKKWKWKKKWKWKWKWKWKWKWKKWKKKWKWKW PAGI PAGI UDAH NGAKAK,wkwkkwkkwkwkwkwkwkwkwkwkwkwkwkwkwkkwkkwkwkwkwkkwkwkwkwkwkwkwkwkwkkwkwkwkw pagi pagi udah ngakak,positif
Mending chiesa lebih GG drpd sterling apalagi minyak sanco,mending chiesa lebih gg drpd sterling apalagi minyak sanco,positif
tuker aja si botah erik ten hag sama bojak hodak,tuker aja si botah erik ten hag sama bojak hodak,negatif
Kenapa ga tertarik sama felix ya kemarin2? mayan tu buat gantiin el bola bali pdhl,kenapa ga tertarik sama felix ya kemarin mayan tu buat gantiin el bola bali pdhl,negatif
"Jual aja lah 50 jt juga gapapa, yg penting nih orang cepetan cabut jadi benalu aja",jual aja lah jt juga gapapa yg penting nih orang cepetan cabut jadi benalu aja,negatif
Ambil chihwel aja,ambil chihwel aja,netral
wkwk kasihan pelatih nya numpuk semua u,wkwk kasihan pelatih nya numpuk semua u,negatif
@galihariefnugroho dia gajinya lebih besar dari lu bang jadi ga perlu dikasihani,dia gajinya lebih besar dari lu bang jadi ga perlu dikasihani,positif
Sterling sm maduake gpp,sterling sm maduake gpp,netral
Mending chiesa dah,mending chiesa dah,positif
Mending maenin sancho lahh dari pada rashford ga bisa drible ngelewatin pemain aja bingung,mending maenin sancho lahh dari pada rashford ga bisa drible ngelewatin pemain aja bingung,negatif
Barter palmer bowleh,barter palmer bowleh,netral
@septian_ariss halu,halu,negatif
"Mana mau emyu wkwkwk sancho aja mau d duitkan lagian manajemen emyu Uda d isi org berpengalaman semua kayak Omar berrarda, Jason wilcox , dan ashworth sama vivel Uda pasti bakal d analisis lah",mana mau emyu wkwkwk sancho aja mau d duitkan lagian manajemen emyu uda d isi org berpengalaman semua kayak omar berrarda jason wilcox dan ashworth sama vivel uda pasti bakal d analisis lah,negatif
gausah tukar tuker lah produk arsenal aja gagal,gausah tukar tuker lah produk arsenal aja gagal,negatif
@maulanapetzl_23 gni lah contoh org pemain nya yg slh pelatih yg d slhkn,gni lah contoh org pemain nya yg slh pelatih yg d slhkn,netral
"Klo sampe di terima, fix ineos habis memasak lgs mencret mencret",klo sampe di terima fix ineos habis memasak lgs mencret mencret,negatif
chilwell boleh tuh apalagi shaw encok mulu,chilwell boleh tuh apalagi shaw encok mulu,negatif
Juventot anjink gk tau malu nge bid Koopmeiners 59juta mau tapi beli Sancho yang 40juta malah pengennya loan,juventot anjink gk tau malu nge bid koopmeiners juta mau tapi beli sancho yang juta malah pengennya loan,negatif
Gausah pinjam pinjam udh langsung aja jual udh ga ada hati main di emyu cok orang ini,gausah pinjam pinjam udh langsung aja jual udh ga ada hati main di emyu cok orang ini,negatif
waduh chilwell siap bpjs,waduh chilwell siap bpjs,netral
"Buang pemain beban, ditukar dengan pemain beban juga. Apalah apalah",buang pemain beban ditukar dengan pemain beban juga apalah apalah,negatif
duit aja sini buat beli reguilon,duit aja sini buat beli reguilon,negatif
"kalo pelatihnya masih eth, sulit MU bersaing di PL & CL, apalagi pemainya masih ada raspod, gasing, tomeni",kalo pelatihnya masih eth sulit mu bersaing di pl cl apalagi pemainya masih ada raspod gasing tomeni,negatif
kenapa gak ada yang jaga joao pedro ? semoga next match maguire cadangin ganti de light .,kenapa gak ada yang jaga joao pedro semoga next match maguire cadangin ganti de light,netral
Onana,onana,positif
Baru 2 pertandingan aja udah kalah gimana nanti nya,baru pertandingan aja udah kalah gimana nanti nya,negatif
Tiap musim gini trus,tiap musim gini trus,netral
Tolol,tolol,negatif
iyaa lagi ahaha,iyaa lagi ahaha,positif
"Fans MU itu kayak gini ya? Menang, dirayakan besar besaran. Kalo kalah, dihina hina",fans mu itu kayak gini ya menang dirayakan besar besaran kalo kalah dihina hina,positif
@yayak9292 karo iwak kali,karo iwak kali,negatif
ugarte be like : bisa batalin gk sih,ugarte be like bisa batalin gk sih,negatif
"Salah satu masalah MU ini ada di determinasi, kalo diliat dari tim lain kaya arsenal, city, liverpool, mereka itu punya kemauan tinggi buat dapetin bola dengan intensitas tinggi, kalo MU itu sebaliknya yang gua liat",salah satu masalah mu ini ada di determinasi kalo diliat dari tim lain kaya arsenal city liverpool mereka itu punya kemauan tinggi buat dapetin bola dengan intensitas tinggi kalo mu itu sebaliknya yang gua liat,positif
Brighton selalu jadi mimpi buruk emyu,brighton selalu jadi mimpi buruk emyu,negatif
kenapa kaga Casemiro yang di ganti malah bruno,kenapa kaga casemiro yang di ganti malah bruno,negatif
"Yg di tunggu kemenangan beruntun buat ningkatin mental, eee baru match ke 2 udah KO...",yg di tunggu kemenangan beruntun buat ningkatin mental e baru match ke udah ko,positif
